"","region","scenario","sector","Units","year","emission","value","year "
"344","China","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",446.245095590545,"2010"
"345","China","Ref","iron and steel","MTCO2",2010,"total_indirect",446.245095590545,"2010"
"346","China","1p5","iron and steel","MTCO2",2015,"total_indirect",448.584829913013,"2015"
"347","China","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",448.584829913013,"2015"
"348","China","Ref","iron and steel","MTCO2",2015,"total_indirect",448.584829913013,"2015"
"349","China","1p5","iron and steel","MTCO2",2020,"total_indirect",575.206278537181,"2020"
"350","China","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",575.206278110883,"2020"
"351","China","Ref","iron and steel","MTCO2",2020,"total_indirect",566.575825586172,"2020"
"352","China","1p5","iron and steel","MTCO2",2025,"total_indirect",383.773872649666,"2025"
"353","China","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",554.430889408723,"2025"
"354","China","Ref","iron and steel","MTCO2",2025,"total_indirect",543.169591921639,"2025"
"355","China","1p5","iron and steel","MTCO2",2030,"total_indirect",169.320175480921,"2030"
"356","China","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",532.619965572772,"2030"
"357","China","Ref","iron and steel","MTCO2",2030,"total_indirect",491.3637373779,"2030"
"358","China","1p5","iron and steel","MTCO2",2035,"total_indirect",10.8517876720987,"2035"
"359","China","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",330.352545493449,"2035"
"360","China","Ref","iron and steel","MTCO2",2035,"total_indirect",431.824812997513,"2035"
"361","China","1p5","iron and steel","MTCO2",2040,"total_indirect",-84.4132664998435,"2040"
"362","China","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",76.2758259481975,"2040"
"363","China","Ref","iron and steel","MTCO2",2040,"total_indirect",379.320423965801,"2040"
"364","China","1p5","iron and steel","MTCO2",2045,"total_indirect",-136.709170936917,"2045"
"365","China","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-111.311081047065,"2045"
"366","China","Ref","iron and steel","MTCO2",2045,"total_indirect",329.246299153232,"2045"
"367","China","1p5","iron and steel","MTCO2",2050,"total_indirect",-173.599598780682,"2050"
"368","China","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-185.294929768956,"2050"
"369","China","Ref","iron and steel","MTCO2",2050,"total_indirect",281.351954568589,"2050"
"370","China","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"371","China","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"372","China","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"373","China","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"374","China","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"375","China","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"376","China","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"377","China","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"378","China","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"379","Europe","1p5","iron and steel","MTCO2",1990,"total_indirect",75.7426885581642,"1990"
"380","Europe","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",75.7426885581642,"1990"
"381","Europe","Ref","iron and steel","MTCO2",1990,"total_indirect",75.7426885581642,"1990"
"382","Europe","1p5","iron and steel","MTCO2",2005,"total_indirect",63.5134431086579,"2005"
"383","Europe","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",63.5134431086579,"2005"
"384","Europe","Ref","iron and steel","MTCO2",2005,"total_indirect",63.5134431086579,"2005"
"385","Europe","1p5","iron and steel","MTCO2",2010,"total_indirect",48.6047690601481,"2010"
"386","Europe","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",48.6047690601481,"2010"
"387","Europe","Ref","iron and steel","MTCO2",2010,"total_indirect",48.6047690601481,"2010"
"388","Europe","1p5","iron and steel","MTCO2",2015,"total_indirect",41.6734498853963,"2015"
"389","Europe","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",41.6734498853963,"2015"
"390","Europe","Ref","iron and steel","MTCO2",2015,"total_indirect",41.6734498853963,"2015"
"391","Europe","1p5","iron and steel","MTCO2",2020,"total_indirect",42.5649910311805,"2020"
"392","Europe","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",42.5649909049199,"2020"
"393","Europe","Ref","iron and steel","MTCO2",2020,"total_indirect",42.5020067151688,"2020"
"394","Europe","1p5","iron and steel","MTCO2",2025,"total_indirect",27.4604843580407,"2025"
"395","Europe","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",42.539152648831,"2025"
"396","Europe","Ref","iron and steel","MTCO2",2025,"total_indirect",43.4606847726208,"2025"
"397","Europe","1p5","iron and steel","MTCO2",2030,"total_indirect",9.29677056998748,"2030"
"398","Europe","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",42.5510578721688,"2030"
"399","Europe","Ref","iron and steel","MTCO2",2030,"total_indirect",42.7574184146819,"2030"
"400","Europe","1p5","iron and steel","MTCO2",2035,"total_indirect",-4.6191625362455,"2035"
"401","Europe","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",21.7525336298976,"2035"
"402","Europe","Ref","iron and steel","MTCO2",2035,"total_indirect",40.7928084457971,"2035"
"403","Europe","1p5","iron and steel","MTCO2",2040,"total_indirect",-11.400605082177,"2040"
"404","Europe","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",1.2241808943356,"2040"
"405","Europe","Ref","iron and steel","MTCO2",2040,"total_indirect",38.3351365750263,"2040"
"406","Europe","1p5","iron and steel","MTCO2",2045,"total_indirect",-15.3217821229993,"2045"
"407","Europe","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-13.2510453548851,"2045"
"408","Europe","Ref","iron and steel","MTCO2",2045,"total_indirect",37.3596890590378,"2045"
"409","Europe","1p5","iron and steel","MTCO2",2050,"total_indirect",-15.3482290043486,"2050"
"410","Europe","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-19.1566666826231,"2050"
"411","Europe","Ref","iron and steel","MTCO2",2050,"total_indirect",34.8428049222261,"2050"
"412","Europe","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"413","Europe","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"414","Europe","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"415","Europe","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"416","Europe","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"417","Europe","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"418","Europe","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"419","Europe","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"420","Europe","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"421","Global","1p5","iron and steel","MTCO2",1990,"total_indirect",361.702975295691,"1990"
"422","Global","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",361.702975295691,"1990"
"423","Global","Ref","iron and steel","MTCO2",1990,"total_indirect",361.702975295691,"1990"
"424","Global","1p5","iron and steel","MTCO2",2005,"total_indirect",510.162730099972,"2005"
"425","Global","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",510.162730273423,"2005"
"426","Global","Ref","iron and steel","MTCO2",2005,"total_indirect",510.162748828223,"2005"
"427","Global","1p5","iron and steel","MTCO2",2010,"total_indirect",670.170395610231,"2010"
"428","Global","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",670.170369969052,"2010"
"429","Global","Ref","iron and steel","MTCO2",2010,"total_indirect",670.170363427074,"2010"
"430","Global","1p5","iron and steel","MTCO2",2015,"total_indirect",689.973365676998,"2015"
"431","Global","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",689.973365676998,"2015"
"432","Global","Ref","iron and steel","MTCO2",2015,"total_indirect",689.973357768299,"2015"
"433","Global","1p5","iron and steel","MTCO2",2020,"total_indirect",795.505445929924,"2020"
"434","Global","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",795.505480017776,"2020"
"435","Global","Ref","iron and steel","MTCO2",2020,"total_indirect",787.550380533612,"2020"
"436","Global","1p5","iron and steel","MTCO2",2025,"total_indirect",527.997580142284,"2025"
"437","Global","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",824.107331911937,"2025"
"438","Global","Ref","iron and steel","MTCO2",2025,"total_indirect",821.675279565861,"2025"
"439","Global","1p5","iron and steel","MTCO2",2030,"total_indirect",232.042849637233,"2030"
"440","Global","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",853.523721771285,"2030"
"441","Global","Ref","iron and steel","MTCO2",2030,"total_indirect",824.506452570964,"2030"
"442","Global","1p5","iron and steel","MTCO2",2035,"total_indirect",0.774469932080365,"2035"
"443","Global","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",493.65515868917,"2035"
"444","Global","Ref","iron and steel","MTCO2",2035,"total_indirect",815.101327910082,"2035"
"445","Global","1p5","iron and steel","MTCO2",2040,"total_indirect",-158.582507900487,"2040"
"446","Global","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",116.34830899245,"2040"
"447","Global","Ref","iron and steel","MTCO2",2040,"total_indirect",811.85288555347,"2040"
"448","Global","1p5","iron and steel","MTCO2",2045,"total_indirect",-287.385577616709,"2045"
"449","Global","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-214.771583047384,"2045"
"450","Global","Ref","iron and steel","MTCO2",2045,"total_indirect",823.828928958675,"2045"
"451","Global","1p5","iron and steel","MTCO2",2050,"total_indirect",-347.902474774521,"2050"
"452","Global","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-373.457378417128,"2050"
"453","Global","Ref","iron and steel","MTCO2",2050,"total_indirect",840.32028675178,"2050"
"454","Global","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"455","Global","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"456","Global","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"457","Global","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"458","Global","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"459","Global","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"460","Global","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"461","Global","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"462","Global","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"463","India","1p5","iron and steel","MTCO2",1990,"total_indirect",0,"1990"
"464","India","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",0,"1990"
"465","India","Ref","iron and steel","MTCO2",1990,"total_indirect",0,"1990"
"466","India","1p5","iron and steel","MTCO2",2005,"total_indirect",0,"2005"
"467","India","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",0,"2005"
"468","India","Ref","iron and steel","MTCO2",2005,"total_indirect",0,"2005"
"469","India","1p5","iron and steel","MTCO2",2010,"total_indirect",64.0349459786031,"2010"
"470","India","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",64.0349459786031,"2010"
"471","India","Ref","iron and steel","MTCO2",2010,"total_indirect",64.0349459786031,"2010"
"472","India","1p5","iron and steel","MTCO2",2015,"total_indirect",66.6696935705062,"2015"
"473","India","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",66.6696935705062,"2015"
"474","India","Ref","iron and steel","MTCO2",2015,"total_indirect",66.6696935705062,"2015"
"475","India","1p5","iron and steel","MTCO2",2020,"total_indirect",83.125300610823,"2020"
"476","India","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",83.1253010913446,"2020"
"477","India","Ref","iron and steel","MTCO2",2020,"total_indirect",82.3217192971397,"2020"
"478","India","1p5","iron and steel","MTCO2",2025,"total_indirect",79.0472659632109,"2025"
"479","India","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",132.020475633354,"2025"
"480","India","Ref","iron and steel","MTCO2",2025,"total_indirect",131.967660911904,"2025"
"481","India","1p5","iron and steel","MTCO2",2030,"total_indirect",43.2670020627546,"2030"
"482","India","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",164.238886632206,"2030"
"483","India","Ref","iron and steel","MTCO2",2030,"total_indirect",166.206467529906,"2030"
"484","India","1p5","iron and steel","MTCO2",2035,"total_indirect",16.1874185000316,"2035"
"485","India","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",127.339766727802,"2035"
"486","India","Ref","iron and steel","MTCO2",2035,"total_indirect",194.81498805562,"2035"
"487","India","1p5","iron and steel","MTCO2",2040,"total_indirect",-8.25959685607549,"2040"
"488","India","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",54.510605733982,"2040"
"489","India","Ref","iron and steel","MTCO2",2040,"total_indirect",218.35135629053,"2040"
"490","India","1p5","iron and steel","MTCO2",2045,"total_indirect",-26.6007487127523,"2045"
"491","India","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-17.9887460377222,"2045"
"492","India","Ref","iron and steel","MTCO2",2045,"total_indirect",237.097208720646,"2045"
"493","India","1p5","iron and steel","MTCO2",2050,"total_indirect",-37.5551668750994,"2050"
"494","India","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-50.5737388519786,"2050"
"495","India","Ref","iron and steel","MTCO2",2050,"total_indirect",249.982064392514,"2050"
"496","India","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"497","India","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"498","India","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"499","India","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"500","India","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"501","India","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"502","India","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"503","India","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"504","India","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"505","Japan","1p5","iron and steel","MTCO2",1990,"total_indirect",34.4132677197938,"1990"
"506","Japan","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",34.4132677197938,"1990"
"507","Japan","Ref","iron and steel","MTCO2",1990,"total_indirect",34.4132677197938,"1990"
"508","Japan","1p5","iron and steel","MTCO2",2005,"total_indirect",33.1479774271222,"2005"
"509","Japan","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",33.1479774271222,"2005"
"510","Japan","Ref","iron and steel","MTCO2",2005,"total_indirect",33.1479774271222,"2005"
"511","Japan","1p5","iron and steel","MTCO2",2010,"total_indirect",31.9040289462054,"2010"
"512","Japan","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",31.9040289462054,"2010"
"513","Japan","Ref","iron and steel","MTCO2",2010,"total_indirect",31.9040289462054,"2010"
"514","Japan","1p5","iron and steel","MTCO2",2015,"total_indirect",38.8115937505332,"2015"
"515","Japan","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",38.8115937505332,"2015"
"516","Japan","Ref","iron and steel","MTCO2",2015,"total_indirect",38.8115937505332,"2015"
"517","Japan","1p5","iron and steel","MTCO2",2020,"total_indirect",37.0184921949089,"2020"
"518","Japan","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",37.018492218043,"2020"
"519","Japan","Ref","iron and steel","MTCO2",2020,"total_indirect",36.9573653608252,"2020"
"520","Japan","1p5","iron and steel","MTCO2",2025,"total_indirect",28.4244382747333,"2025"
"521","Japan","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",33.694423921374,"2025"
"522","Japan","Ref","iron and steel","MTCO2",2025,"total_indirect",35.5441184745625,"2025"
"523","Japan","1p5","iron and steel","MTCO2",2030,"total_indirect",19.3252452922585,"2030"
"524","Japan","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",31.4421189289174,"2030"
"525","Japan","Ref","iron and steel","MTCO2",2030,"total_indirect",33.3043813378866,"2030"
"526","Japan","1p5","iron and steel","MTCO2",2035,"total_indirect",9.911578104093,"2035"
"527","Japan","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",22.1487062819381,"2035"
"528","Japan","Ref","iron and steel","MTCO2",2035,"total_indirect",30.9773389838164,"2035"
"529","Japan","1p5","iron and steel","MTCO2",2040,"total_indirect",2.41147894300168,"2040"
"530","Japan","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",10.8377055343633,"2040"
"531","Japan","Ref","iron and steel","MTCO2",2040,"total_indirect",28.8355163927112,"2040"
"532","Japan","1p5","iron and steel","MTCO2",2045,"total_indirect",-2.84007643962283,"2045"
"533","Japan","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-0.0304979831359709,"2045"
"534","Japan","Ref","iron and steel","MTCO2",2045,"total_indirect",26.986025946859,"2045"
"535","Japan","1p5","iron and steel","MTCO2",2050,"total_indirect",-3.90337763204045,"2050"
"536","Japan","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-4.14589464437086,"2050"
"537","Japan","Ref","iron and steel","MTCO2",2050,"total_indirect",25.0652945544607,"2050"
"538","Japan","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"539","Japan","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"540","Japan","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"541","Japan","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"542","Japan","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"543","Japan","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"544","Japan","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"545","Japan","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"546","Japan","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"547","ROW","1p5","iron and steel","MTCO2",1990,"total_indirect",129.272880572684,"1990"
"548","ROW","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",129.272880572684,"1990"
"549","ROW","Ref","iron and steel","MTCO2",1990,"total_indirect",129.272880572684,"1990"
"550","ROW","1p5","iron and steel","MTCO2",2005,"total_indirect",115.009995474067,"2005"
"551","ROW","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",115.009995623249,"2005"
"552","ROW","Ref","iron and steel","MTCO2",2005,"total_indirect",115.009996679696,"2005"
"553","ROW","1p5","iron and steel","MTCO2",2010,"total_indirect",132.620507880401,"2010"
"554","ROW","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",132.62048678209,"2010"
"555","ROW","Ref","iron and steel","MTCO2",2010,"total_indirect",132.620482017612,"2010"
"556","ROW","1p5","iron and steel","MTCO2",2015,"total_indirect",129.261615497077,"2015"
"557","ROW","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",129.261615497077,"2015"
"558","ROW","Ref","iron and steel","MTCO2",2015,"total_indirect",129.261610229426,"2015"
"559","ROW","1p5","iron and steel","MTCO2",2020,"total_indirect",126.778960881302,"2020"
"560","ROW","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",126.7789739408,"2020"
"561","ROW","Ref","iron and steel","MTCO2",2020,"total_indirect",125.839274620248,"2020"
"562","ROW","1p5","iron and steel","MTCO2",2025,"total_indirect",73.4167495588836,"2025"
"563","ROW","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",136.027234440712,"2025"
"564","ROW","Ref","iron and steel","MTCO2",2025,"total_indirect",136.396243277102,"2025"
"565","ROW","1p5","iron and steel","MTCO2",2030,"total_indirect",20.115247477222,"2030"
"566","ROW","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",152.443617152696,"2030"
"567","ROW","Ref","iron and steel","MTCO2",2030,"total_indirect",150.256386124161,"2030"
"568","ROW","1p5","iron and steel","MTCO2",2035,"total_indirect",-23.5046369235931,"2035"
"569","ROW","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",61.8483152196244,"2035"
"570","ROW","Ref","iron and steel","MTCO2",2035,"total_indirect",165.001551884648,"2035"
"571","ROW","1p5","iron and steel","MTCO2",2040,"total_indirect",-52.9041381504605,"2040"
"572","ROW","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",-1.64132093834626,"2040"
"573","ROW","Ref","iron and steel","MTCO2",2040,"total_indirect",185.560171601201,"2040"
"574","ROW","1p5","iron and steel","MTCO2",2045,"total_indirect",-88.1031340537706,"2045"
"575","ROW","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",-69.3983851025559,"2045"
"576","ROW","Ref","iron and steel","MTCO2",2045,"total_indirect",216.855906463553,"2045"
"577","ROW","1p5","iron and steel","MTCO2",2050,"total_indirect",-110.005645799052,"2050"
"578","ROW","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-116.072249383696,"2050"
"579","ROW","Ref","iron and steel","MTCO2",2050,"total_indirect",257.600009179831,"2050"
"580","ROW","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"581","ROW","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"582","ROW","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"583","ROW","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"584","ROW","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"585","ROW","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"586","ROW","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"587","ROW","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"588","ROW","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"589","South Korea","1p5","iron and steel","MTCO2",1990,"total_indirect",3.66802888504397,"1990"
"590","South Korea","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",3.66802888504397,"1990"
"591","South Korea","Ref","iron and steel","MTCO2",1990,"total_indirect",3.66802888504397,"1990"
"592","South Korea","1p5","iron and steel","MTCO2",2005,"total_indirect",21.1355513450784,"2005"
"593","South Korea","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",21.1355513450784,"2005"
"594","South Korea","Ref","iron and steel","MTCO2",2005,"total_indirect",21.1355632794041,"2005"
"595","South Korea","1p5","iron and steel","MTCO2",2010,"total_indirect",26.9680491471291,"2010"
"596","South Korea","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",26.9680491471291,"2010"
"597","South Korea","Ref","iron and steel","MTCO2",2010,"total_indirect",26.9680491471291,"2010"
"598","South Korea","1p5","iron and steel","MTCO2",2015,"total_indirect",27.8468857558232,"2015"
"599","South Korea","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",27.8468857558232,"2015"
"600","South Korea","Ref","iron and steel","MTCO2",2015,"total_indirect",27.8468857558232,"2015"
"601","South Korea","1p5","iron and steel","MTCO2",2020,"total_indirect",29.0585746771433,"2020"
"602","South Korea","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",29.0585747022821,"2020"
"603","South Korea","Ref","iron and steel","MTCO2",2020,"total_indirect",29.4320625132241,"2020"
"604","South Korea","1p5","iron and steel","MTCO2",2025,"total_indirect",22.7951650421347,"2025"
"605","South Korea","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",28.0508810209478,"2025"
"606","South Korea","Ref","iron and steel","MTCO2",2025,"total_indirect",29.0310805344118,"2025"
"607","South Korea","1p5","iron and steel","MTCO2",2030,"total_indirect",17.1259450465957,"2030"
"608","South Korea","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",26.7552715897806,"2030"
"609","South Korea","Ref","iron and steel","MTCO2",2030,"total_indirect",27.9291234384126,"2030"
"610","South Korea","1p5","iron and steel","MTCO2",2035,"total_indirect",11.8532267826348,"2035"
"611","South Korea","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",20.2044629085566,"2035"
"612","South Korea","Ref","iron and steel","MTCO2",2035,"total_indirect",26.2537936543504,"2035"
"613","South Korea","1p5","iron and steel","MTCO2",2040,"total_indirect",5.47851253957762,"2040"
"614","South Korea","1p5 delay","iron and steel","MTCO2",2040,"total_indirect",12.4182713741684,"2040"
"615","South Korea","Ref","iron and steel","MTCO2",2040,"total_indirect",24.3076158510935,"2040"
"616","South Korea","1p5","iron and steel","MTCO2",2045,"total_indirect",-0.283793578443307,"2045"
"617","South Korea","1p5 delay","iron and steel","MTCO2",2045,"total_indirect",2.87275003537908,"2045"
"618","South Korea","Ref","iron and steel","MTCO2",2045,"total_indirect",22.4463421389084,"2045"
"619","South Korea","1p5","iron and steel","MTCO2",2050,"total_indirect",-1.78733952728413,"2050"
"620","South Korea","1p5 delay","iron and steel","MTCO2",2050,"total_indirect",-1.84564386900761,"2050"
"621","South Korea","Ref","iron and steel","MTCO2",2050,"total_indirect",20.3804963679255,"2050"
"622","South Korea","1p5","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"623","South Korea","1p5 delay","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"624","South Korea","Ref","iron and steel","MTCO2",2065,"total_indirect",NA,"2065"
"625","South Korea","1p5","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"626","South Korea","1p5 delay","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"627","South Korea","Ref","iron and steel","MTCO2",2080,"total_indirect",NA,"2080"
"628","South Korea","1p5","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"629","South Korea","1p5 delay","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"630","South Korea","Ref","iron and steel","MTCO2",2095,"total_indirect",NA,"2095"
"631","US","1p5","iron and steel","MTCO2",1990,"total_indirect",50.8051179061383,"1990"
"632","US","1p5 delay","iron and steel","MTCO2",1990,"total_indirect",50.8051179061383,"1990"
"633","US","Ref","iron and steel","MTCO2",1990,"total_indirect",50.8051179061383,"1990"
"634","US","1p5","iron and steel","MTCO2",2005,"total_indirect",38.875147222725,"2005"
"635","US","1p5 delay","iron and steel","MTCO2",2005,"total_indirect",38.875147222725,"2005"
"636","US","Ref","iron and steel","MTCO2",2005,"total_indirect",38.875147222725,"2005"
"637","US","1p5","iron and steel","MTCO2",2010,"total_indirect",29.307826474713,"2010"
"638","US","1p5 delay","iron and steel","MTCO2",2010,"total_indirect",29.307826474713,"2010"
"639","US","Ref","iron and steel","MTCO2",2010,"total_indirect",29.307826474713,"2010"
"640","US","1p5","iron and steel","MTCO2",2015,"total_indirect",27.6789544666164,"2015"
"641","US","1p5 delay","iron and steel","MTCO2",2015,"total_indirect",27.6789544666164,"2015"
"642","US","Ref","iron and steel","MTCO2",2015,"total_indirect",27.6789544666164,"2015"
"643","US","1p5","iron and steel","MTCO2",2020,"total_indirect",28.8709282560589,"2020"
"644","US","1p5 delay","iron and steel","MTCO2",2020,"total_indirect",28.8709283022725,"2020"
"645","US","Ref","iron and steel","MTCO2",2020,"total_indirect",28.6994942095137,"2020"
"646","US","1p5","iron and steel","MTCO2",2025,"total_indirect",18.2907742214626,"2025"
"647","US","1p5 delay","iron and steel","MTCO2",2025,"total_indirect",27.8477170257081,"2025"
"648","US","Ref","iron and steel","MTCO2",2025,"total_indirect",28.8193486308502,"2025"
"649","US","1p5","iron and steel","MTCO2",2030,"total_indirect",5.82033923611981,"2030"
"650","US","1p5 delay","iron and steel","MTCO2",2030,"total_indirect",29.3921174301194,"2030"
"651","US","Ref","iron and steel","MTCO2",2030,"total_indirect",29.4157483265051,"2030"
"652","US","1p5","iron and steel","MTCO2",2035,"total_indirect",-3.86446469297356,"2035"
"653","US","1p5 delay","iron and steel","MTCO2",2035,"total_indirect",15.0241498016484,"2035"
