"","region","scenario","sector","subsector","input","technology","Units","year","value"
"1017","Europe","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2035,0.221248994
"1018","Europe","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2035,0.174500714
"1019","Europe","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2035,0.02010874193
"1020","Europe","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2035,0.01643605904
"1021","Europe","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2035,0.01311667519
"1022","Europe","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2035,0.03518338
"1023","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2035,0.021802319
"1024","Europe","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2035,0.0025311739
"1025","Europe","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2035,0.13411197
"1026","Europe","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2035,0.08326344
"1027","Europe","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2035,0.0096914104
"1028","Europe","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2040,0.011163052
"1029","Europe","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2040,0.009216611
"1030","Europe","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2040,0.013479265
"1031","Europe","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2040,0.00036474033
"1032","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2040,0.0003011431
"1033","Europe","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2040,0.00044041994
"1034","Europe","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2040,0.00000665341
"1035","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2040,0.0000054932981
"1036","Europe","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2040,0.0000080339356
"1037","Europe","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2040,0.00000665341
"1038","Europe","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2040,0.0000054932981
"1039","Europe","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2040,0.0000080339356
"1040","Europe","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2040,0.12428825
"1041","Europe","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2040,0.35179441
"1042","Europe","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2040,1.5692555
"1043","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2040,0.013313188
"1044","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2040,0.037682794
"1045","Europe","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2040,0.16806954
"1046","Europe","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2040,0.000043845879
"1047","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2040,0.0001237957824
"1048","Europe","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2040,0.000576322488
"1049","Europe","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2040,0.000077668889
"1050","Europe","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2040,0.00021999144
"1051","Europe","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2040,0.0009694345
"1052","Europe","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2040,0.30165834
"1053","Europe","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2040,0.2005542
"1054","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2040,0.032314983
"1055","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2040,0.02148416
"1056","Europe","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2040,0.0001035950349
"1057","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2040,0.000068936184
"1058","Europe","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2040,0.00018990082
"1059","Europe","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2040,0.0001262227
"1060","Europe","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2040,0.0060553197
"1061","Europe","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2040,0.00977201
"1062","Europe","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2040,0.0158811594
"1063","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2040,0.00024304821
"1064","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2040,0.00039222841
"1065","Europe","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2040,0.00063743615
"1066","Europe","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2040,0.0014625896
"1067","Europe","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2040,0.0023603094
"1068","Europe","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2040,0.0038359031
"1069","Europe","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2040,0.0000044335698
"1070","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2040,0.0000071548419
"1071","Europe","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2040,0.0000116278305
"1072","Europe","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2040,0.0000044335698
"1073","Europe","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2040,0.0000071548419
"1074","Europe","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2040,0.0000116278305
"1075","Europe","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2040,0.026386832
"1076","Europe","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2040,0.0343939
"1077","Europe","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2040,0.05359285
"1078","Europe","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2040,0.04858408
"1079","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2040,0.06332839
"1080","Europe","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2040,0.09867881
"1081","Europe","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2040,0.0196932303
"1082","Europe","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2040,0.02549281
"1083","Europe","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2040,0.0397175195
"1084","Europe","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2040,0.16255153
"1085","Europe","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2040,0.21236655
"1086","Europe","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2040,0.33092696
"1087","Europe","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2040,0.018753456
"1088","Europe","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2040,0.013149513
"1089","Europe","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2040,0.034534796
"1090","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2040,0.0242146
"1091","Europe","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2040,0.01339015124
"1092","Europe","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2040,0.0094353253
"1093","Europe","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2040,0.11720769
"1094","Europe","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2040,0.08205461
"1095","Europe","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2040,0.27172134
"1096","Europe","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2040,0.24141656
"1097","Europe","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2040,0.17413568
"1098","Europe","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2040,0.0199719898
"1099","Europe","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2040,0.0178606592
"1100","Europe","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2040,0.0130907822
"1101","Europe","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2040,0.039002249
"1102","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2040,0.029986635
"1103","Europe","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2040,0.0025498457
"1104","Europe","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2040,0.14904712
"1105","Europe","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2040,0.114360311
"1106","Europe","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2040,0.0097386492
"1107","Europe","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2045,0.00377071772
"1108","Europe","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2045,0.0053517535
"1109","Europe","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2045,0.01552889
"1110","Europe","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2045,0.000123204201
"1111","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2045,0.000174862912
"1112","Europe","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2045,0.00050738977
"1113","Europe","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2045,0.0000022474324
"1114","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2045,0.000003189762
"1115","Europe","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2045,0.000009255551
"1116","Europe","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2045,0.0000022474324
"1117","Europe","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2045,0.000003189762
"1118","Europe","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2045,0.000009255551
"1119","Europe","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2045,0.0245187108
"1120","Europe","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2045,0.1116395922
"1121","Europe","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2045,1.5269907
"1122","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2045,0.00262561229
"1123","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2045,0.01195721999
"1124","Europe","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2045,0.16353721
"1125","Europe","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2045,0.000009400172254
"1126","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2045,0.00004051689878
"1127","Europe","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2045,0.00056686451
"1128","Europe","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2045,0.0000149518783
"1129","Europe","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2045,0.0000692058986
"1130","Europe","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2045,0.0009403368
"1131","Europe","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2045,0.20260121
"1132","Europe","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2045,0.16528399
"1133","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2045,0.0217028
"1134","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2045,0.017706055
"1135","Europe","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2045,0.000070311823
"1136","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2045,0.000056614276
"1137","Europe","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2045,0.00012717986
"1138","Europe","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2045,0.00010412248
"1139","Europe","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.002190877
"1140","Europe","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.0054442734
"1141","Europe","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2045,0.021983172
"1142","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.000087937217
"1143","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.00021852199
"1144","Europe","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2045,0.00088235927
"1145","Europe","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.00052917988
"1146","Europe","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.0013149988
"1147","Europe","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2045,0.0053097669
"1148","Europe","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.00000160410819
"1149","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.0000039861709
"1150","Europe","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2045,0.000016095561
"1151","Europe","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.00000160410819
"1152","Europe","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.0000039861709
"1153","Europe","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2045,0.000016095561
"1154","Europe","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,0.011968213
"1155","Europe","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,0.021505282
"1156","Europe","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2045,0.052023942
"1157","Europe","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.022032508
"1158","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.03959506
"1159","Europe","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2045,0.09578929
"1160","Europe","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.0093326454
"1161","Europe","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.0161506588
"1162","Europe","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2045,0.0386572233
"1163","Europe","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.07261797
"1164","Europe","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.13220052
"1165","Europe","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2045,0.32095556
"1166","Europe","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2045,0.025531649
"1167","Europe","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2045,0.021075996
"1168","Europe","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2045,0.047017211
"1169","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2045,0.03881337
"1170","Europe","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2045,0.0182137383
"1171","Europe","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2045,0.0148763746
"1172","Europe","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2045,0.15961589
"1173","Europe","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2045,0.13220059
"1174","Europe","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.28185135
"1175","Europe","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.26275814
"1176","Europe","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2045,0.17489227
"1177","Europe","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.0204502108
"1178","Europe","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.0192084676
"1179","Europe","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2045,0.0131785328
"1180","Europe","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.046071036
"1181","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.041234621
"1182","Europe","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2045,0.0028846546
"1183","Europe","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.17550025
"1184","Europe","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.1569035
"1185","Europe","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2045,0.0110088714
"1186","Europe","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.0000282778114
"1187","Europe","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.0000332926193
"1188","Europe","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2050,0.016504284
"1189","Europe","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.00000092394676
"1190","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.00000108780151
"1191","Europe","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2050,0.0005392598
"1192","Europe","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.00000001662969
"1193","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.00000001978391
"1194","Europe","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2050,0.00000983692
"1195","Europe","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.00000001662969
"1196","Europe","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.00000001978391
"1197","Europe","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2050,0.00000983692
"1198","Europe","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,0.0000875559331
"1199","Europe","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,0.000114733666
"1200","Europe","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2050,1.4791522
"1201","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.00000937268578
"1202","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.000012281735
"1203","Europe","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2050,0.15840862
"1204","Europe","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0.000000036979453
"1205","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0.00000004884161
"1206","Europe","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2050,0.000554218539
"1207","Europe","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2050,0.000000051609812
"1208","Europe","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2050,0.000000067567684
"1209","Europe","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2050,0.0009083539
"1210","Europe","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2050,0.09848288
"1211","Europe","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2050,0.09795741
"1212","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2050,0.010549098
"1213","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2050,0.01049361
"1214","Europe","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2050,0.000034662954
"1215","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2050,0.0000336397613
"1216","Europe","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2050,0.00006158203
"1217","Europe","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2050,0.00006166665
"1218","Europe","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.00002123882
"1219","Europe","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.000025060945
"1220","Europe","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2050,0.026994845
"1221","Europe","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.00000085248306
"1222","Europe","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.0000010058951
"1223","Europe","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2050,0.0010835169
"1224","Europe","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.0000051299865
"1225","Europe","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.0000060531644
"1226","Europe","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2050,0.006520269
"1227","Europe","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.000000015471228
"1228","Europe","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.000000018349033
"1229","Europe","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2050,0.000019765008
"1230","Europe","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.000000015471228
"1231","Europe","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.000000018349033
"1232","Europe","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2050,0.000019765008
"1233","Europe","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.00053416926
"1234","Europe","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.00054585832
"1235","Europe","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2050,0.050069858
"1236","Europe","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.00098312757
"1237","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.00100462705
"1238","Europe","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2050,0.09219001
"1239","Europe","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.000442246522
"1240","Europe","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.00045346887
"1241","Europe","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2050,0.0373499101
"1242","Europe","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.0031698307
"1243","Europe","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.0032349158
"1244","Europe","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2050,0.30849907
"1245","Europe","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2050,0.027904226
"1246","Europe","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2050,0.026143797
"1247","Europe","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2050,0.051380375
"1248","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2050,0.048139804
"1249","Europe","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2050,0.0205525144
"1250","Europe","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2050,0.0191400915
"1251","Europe","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2050,0.17265666
"1252","Europe","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2050,0.16208469
"1253","Europe","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.278592
"1254","Europe","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.27589029
"1255","Europe","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2050,0.17363375
"1256","Europe","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.0200705257
"1257","Europe","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.0199363996
"1258","Europe","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2050,0.0131297009
"1259","Europe","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.053808777
"1260","Europe","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.058074814
"1261","Europe","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2050,0.0030208352
"1262","Europe","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.20570247
"1263","Europe","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.2224333
"1264","Europe","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.0115559079
"1265","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"1266","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
"1267","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0
