"","region","scenario","sector","subsector","output","technology","Units","year","value"
"267","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,0.634585572
"268","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,19.260537
"269","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,48.054721
"270","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,109.666052
"271","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,19.927435
"272","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,7.98399
"273","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.5478828
"274","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.8251285
"275","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,0.7299305
"276","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,18.9252742
"277","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,23.5673704
"278","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,27.8412106
"279","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,8.018777
"280","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,3.605145
"281","Europe","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,66.9330401
"282","Europe","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,54.341177
"283","Europe","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,40.5171382
"284","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,9.929738
"285","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,6.183433
"286","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,0.67445316
"287","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.7051829
"288","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.59189613
"289","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,0.80337456
"290","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,8.9371143
"291","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,25.222508
"292","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,107.83301
"293","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,22.1784131
"294","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,14.91499
"295","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,0.47751229
"296","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,0.77171764
"297","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,1.16278205
"298","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,14.327766
"299","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,18.643528
"300","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,27.036763
"301","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,10.2032414
"302","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,7.232795
"303","Europe","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,67.872235
"304","Europe","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,60.58653
"305","Europe","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,40.433431
"306","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,11.2357637
"307","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,8.6716363
"308","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,0.67773211
"309","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.240408833
"310","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.34527194
"311","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,0.9255362
"312","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,1.821281048
"313","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,8.1513
"314","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,105.18138
"315","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,15.061219
"316","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,12.365168
"317","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.174005771
"318","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,0.43333147
"319","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,1.6095501
"320","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,6.7136366
"321","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,11.962745
"322","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,26.262184
"323","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,14.3177177
"324","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,11.820575
"325","Europe","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,72.275641
"326","Europe","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,67.584682
"327","Europe","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,40.632184
"328","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,13.600705
"329","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,12.2052778
"330","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,0.76613583
"331","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.00183756606
"332","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.00216616214
"333","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,0.9836814
"334","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.00680514384
"335","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,0.0089347777
"336","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2050,102.09916
"337","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,7.441954
"338","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2050,7.397288
"339","Europe","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.00171499665
"340","Europe","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,0.0020263763
"341","Europe","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2050,1.9764978
"342","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.31406878
"343","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,0.32073653
"344","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2050,25.29965
"345","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,16.171807
"346","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2050,15.15589
"347","Europe","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,73.395652
"348","Europe","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,72.801681
"349","Europe","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2050,40.374338
"350","Europe","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,16.438593
"351","Europe","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,17.832077
"352","Europe","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2050,0.80420745
"353","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"354","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"355","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2015,0
"356","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,1215.239
"357","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,1215.239
"358","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2015,1215.239
"359","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"360","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"361","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2015,0
"362","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"363","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"364","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2015,0
"365","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,212.0759
"366","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,212.0759
"367","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2015,212.0759
"368","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"369","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"370","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2015,0
"371","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,192.4283
"372","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,192.4283
"373","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2015,192.4283
"374","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"375","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"376","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2015,0
"377","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.84909352989
"378","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.849093522789
"379","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2020,0.89895801750973
"380","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,1433.756170118
"381","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,1433.756169948
"382","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2020,1485.651904423
"383","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"384","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0
"385","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2020,0.00568369
"386","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"387","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"388","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2020,0
"389","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,253.47625069928
"390","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,253.47625059928
"391","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2020,238.9025519415
"392","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.0000258019
"393","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.0000258019
"394","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2020,0.000297959
"395","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,235.95817447701
"396","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,235.95817428701
"397","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2020,222.2441567742
"398","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"399","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"400","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2020,0
"401","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,72.186757814123
"402","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,6.522426980862
"403","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2025,8.43444690802024
"404","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,1112.458415021
"405","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,1399.99662490938
"406","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2025,1565.290755121
"407","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,34.268464024145
"408","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0.007084772464917
"409","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2025,0.0680360854289
"410","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,11.22144543673
"411","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,7.2695983101
"412","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2025,2.964390242284
"413","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,281.422899591534
"414","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,310.086047098562
"415","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2025,306.9957616289
"416","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,20.7833299748391
"417","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.000117405664972
"418","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2025,0.006611547449593
"419","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,316.637763297258
"420","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,288.699701971665
"421","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2025,250.6593373124
"422","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,30.939143527
"423","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,17.08170771
"424","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2025,3.198532506
"425","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,108.59391357997
"426","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,13.617535071824
"427","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2030,20.2321884758111
"428","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,673.040023079935
"429","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,1233.41123513843
"430","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2030,1566.750319308
"431","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,182.95751131257
"432","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0.059401179693249
"433","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2030,0.215191089496841
"434","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,33.8426559473
"435","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,31.3515842867
"436","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2030,15.6098912382345
"437","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,286.373890972252
"438","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,355.504964482006
"439","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2030,367.928873025
"440","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,63.598693311832
"441","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0.000329749508849
"442","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2030,0.03484553145597
"443","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,463.897577374337
"444","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,380.529989958321
"445","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2030,279.556285922
"446","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,114.452082187403
"447","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,54.5049522417387
"448","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2030,9.084972423
"449","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,94.597874097001
"450","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,39.136450221351
"451","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2035,31.9700342684887
"452","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,284.947420220492
"453","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,709.285136376405
"454","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2035,1514.0616663435
"455","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,341.283564046415
"456","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,134.814929216136
"457","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2035,0.448138732558534
"458","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,50.318715135786
"459","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,59.01807670135
"460","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2035,44.8348299865402
"461","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,276.369285313334
"462","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,338.284951210209
"463","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2035,430.7709641928
"464","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,118.065928504966
"465","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,56.9533783954124
"466","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2035,0.12545855837744
"467","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,586.276675880585
"468","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,504.837375236038
"469","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2035,306.401839326
"470","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,193.593420610306
"471","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,126.401063634228
"472","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2035,13.506178301
"473","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,57.242927567621
"474","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,33.78542809024
"475","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2040,39.5061959696026
"476","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,125.866340730168
"477","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,352.12936572039
"478","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2040,1457.749950273
"479","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,328.558908671829
"480","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,201.679975086208
"481","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2040,0.761141397162673
"482","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,45.859645525576
"483","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,57.55967947354
"484","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2040,75.8749941643362
"485","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,265.357312428607
"486","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,319.293834511973
"487","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2040,500.7894796192
"488","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,178.314906042791
"489","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,132.346305665239
"490","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2040,0.3615806051198
"491","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,679.724286532861
"492","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,643.446701026115
"493","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2040,329.549771362
"494","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,253.066615009359
"495","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,209.765901213209
"496","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2040,17.6755119537
"497","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,21.4244883149344
"498","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,21.546260835705
"499","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2045,43.8168115156454
"500","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,42.1253715897046
"501","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,118.531412408561
"502","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-BOF","Mt",2045,1379.821576568
"503","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,244.0897399394
"504","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,204.697733308227
"505","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-CCUS","Mt",2045,1.1808653430663
"506","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,25.1574153280922
"507","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,38.245131080282
"508","Global","current_policies","iron and steel","BLASTFUR","iron and steel","BF-H2","Mt",2045,108.335225000555
"509","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,200.160645720847
"510","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,258.875711953674
"511","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-Fossil","Mt",2045,568.1600366979
"512","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,268.66044857665
"513","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,227.575783806595
"514","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-CCUS","Mt",2045,0.85399064780919
"515","Global","1p5C","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,770.6164862782
"516","Global","1p5C_delay","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,751.79467791584
"517","Global","current_policies","iron and steel","EAF with scrap","iron and steel","EAF-scrap","Mt",2045,350.4627884887
"518","Global","1p5C","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,327.2745657962
"519","Global","1p5C_delay","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,297.79501288472
"520","Global","current_policies","iron and steel","EAF with DRI","iron and steel","DRI-EAF-H2","Mt",2045,24.0670788449
"521","Global","1p5C","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,1.52236444718649
"522","Global","1p5C_delay","iron and steel","BLASTFUR","iron and steel","BF-biomass","Mt",2050,2.03067537346696
